date,campaign_name,impressions,clicks,conversions,spend
2025-04-17,IG Campaign A,5091,537,31,1860.62
2025-04-29,IG Campaign A,13595,2144,550,414.72
2024-08-05,IG Campaign C,12996,2051,153,1373.02
2024-10-29,IG Campaign D,4099,571,56,538.74
2024-08-30,IG Campaign A,16615,2971,666,699.95
2025-01-03,IG Campaign B,14293,1049,70,1259.6
2025-07-02,IG Campaign C,12543,2054,542,431.74
2024-11-15,IG Campaign B,4021,535,128,1884.64
2025-07-10,IG Campaign A,8616,285,36,323.28
2024-10-15,IG Campaign C,8504,835,250,1717.15
2025-02-18,IG Campaign D,12036,564,35,1516.23
2025-05-19,IG Campaign A,7317,485,120,213.4
2025-07-01,IG Campaign A,15152,1156,66,1346.02
2025-01-08,IG Campaign A,13665,2690,671,465.98
2025-01-11,IG Campaign B,10630,249,12,508.89
2025-05-28,IG Campaign A,6421,733,190,1332.79
2024-09-19,IG Campaign D,14635,2346,400,1952.11
2025-03-03,IG Campaign C,7885,1027,87,1976.7
2024-11-05,IG Campaign A,11740,1556,95,249.64
2025-04-30,IG Campaign A,7542,1471,372,265.04
2025-03-17,IG Campaign D,13012,431,59,136.91
2025-07-11,IG Campaign D,5642,857,136,1544.74
2024-11-15,IG Campaign A,4115,241,67,840.7
2025-04-15,IG Campaign B,13864,639,42,1153.13
2025-01-11,IG Campaign D,19980,2273,280,308.07
2024-10-20,IG Campaign A,14585,1368,111,1398.88
2025-07-31,IG Campaign C,12254,1443,261,1418.57
2025-07-10,IG Campaign A,10995,1379,252,1535.04
2025-02-27,IG Campaign A,1533,27,4,614.0
2024-08-05,IG Campaign D,16475,1665,423,983.63
2025-07-02,IG Campaign A,16929,1337,315,582.93
2024-12-18,IG Campaign C,18994,1249,149,1641.84
2025-05-10,IG Campaign D,2500,353,99,396.77
2025-03-10,IG Campaign D,1455,209,41,1217.74
2024-11-01,IG Campaign D,1557,100,19,467.38
2024-12-23,IG Campaign D,2367,49,14,702.88
2024-12-06,IG Campaign B,1930,239,27,1078.92
2025-01-15,IG Campaign D,10320,453,130,989.26
2025-02-24,IG Campaign B,18560,3265,426,1599.15
2025-01-27,IG Campaign C,16856,775,225,622.08
2025-06-30,IG Campaign C,16423,670,188,912.91
2024-11-05,IG Campaign B,12220,1549,314,101.06
2025-03-02,IG Campaign B,8595,390,102,1354.58
2024-11-12,IG Campaign C,14492,2498,137,1787.06
2025-06-30,IG Campaign D,3281,468,115,634.41
2025-04-23,IG Campaign B,18702,2257,277,1985.55
2024-12-13,IG Campaign C,8468,525,110,927.21
2024-12-25,IG Campaign A,5716,193,33,1681.84
2024-10-30,IG Campaign A,15710,815,140,654.11
2024-09-03,IG Campaign A,6380,154,27,836.12
2025-05-10,IG Campaign A,1860,131,25,255.46
2024-08-15,IG Campaign C,7760,427,68,856.84
2025-01-09,IG Campaign C,18441,2763,300,1020.1
2025-01-14,IG Campaign B,4367,74,6,286.53
2025-06-26,IG Campaign D,3327,505,30,240.15
2025-03-07,IG Campaign D,8659,942,158,1080.23
2025-02-02,IG Campaign D,14729,1022,237,1549.2
2024-08-15,IG Campaign C,9735,1058,283,148.7
2025-04-11,IG Campaign C,7282,400,33,1194.66
2024-12-31,IG Campaign D,8345,390,52,1947.03
2025-04-01,IG Campaign A,16579,2287,675,1155.76
2024-11-16,IG Campaign B,3453,231,47,1539.68
2024-10-26,IG Campaign D,17345,1755,272,315.81
2025-03-21,IG Campaign C,16790,1875,398,648.9
2025-05-24,IG Campaign A,6886,1029,160,1887.47
2025-01-20,IG Campaign C,17619,1508,372,500.04
2025-04-23,IG Campaign B,7333,1352,137,1822.85
2025-07-18,IG Campaign D,10557,1582,115,1415.08
2025-05-21,IG Campaign C,17606,3355,213,217.68
2024-12-26,IG Campaign A,16678,442,130,614.47
2025-05-28,IG Campaign B,12424,1266,136,1986.46
2025-02-22,IG Campaign D,16693,3045,865,558.53
2024-10-07,IG Campaign C,9008,546,143,1214.41
2025-02-21,IG Campaign A,11534,2022,243,1609.48
2024-09-28,IG Campaign C,7879,183,22,1905.69
2025-02-14,IG Campaign D,18649,2863,239,1199.5
2025-05-12,IG Campaign B,16112,1049,57,1450.11
2025-06-25,IG Campaign A,2817,366,47,255.58
2024-09-30,IG Campaign B,16421,3005,465,1279.71
2025-03-27,IG Campaign A,2940,199,22,298.37
2024-10-19,IG Campaign D,12400,1506,305,1802.13
2025-02-13,IG Campaign B,15637,2617,636,1766.76
2024-09-01,IG Campaign B,3554,284,83,1447.35
2024-09-26,IG Campaign D,2226,312,43,1670.46
2025-06-28,IG Campaign D,13726,2504,313,390.15
2025-02-08,IG Campaign B,19538,3038,241,1903.63
2025-01-10,IG Campaign C,6360,736,210,1662.29
2025-05-06,IG Campaign C,12756,2203,480,204.4
2024-11-25,IG Campaign B,7941,903,96,1774.23
2024-11-29,IG Campaign C,16573,2236,601,1492.34
2025-06-19,IG Campaign D,16913,3226,235,480.13
2025-07-19,IG Campaign A,8867,1448,158,1960.57
2025-06-14,IG Campaign C,17971,1505,192,1530.22
2025-02-20,IG Campaign A,13273,873,74,344.66
2025-07-22,IG Campaign B,3064,462,65,501.29
2025-01-30,IG Campaign D,7592,574,93,1615.89
2025-03-28,IG Campaign D,15847,1758,305,504.72
2024-09-28,IG Campaign C,5208,141,36,1022.66
2024-08-06,IG Campaign D,4185,385,92,1210.46
2024-09-21,IG Campaign C,11103,1931,514,486.67
2025-07-19,IG Campaign A,19076,774,40,1538.26
2024-12-01,IG Campaign B,6010,321,16,1790.88
2025-06-02,IG Campaign B,3810,141,16,1970.58
2025-05-10,IG Campaign A,6177,664,194,462.47
2025-07-02,IG Campaign A,15928,2111,585,1669.38
2024-08-03,IG Campaign A,11831,2017,568,1244.61
2025-01-02,IG Campaign D,5241,779,118,111.87
2025-02-06,IG Campaign A,2931,566,121,1132.79
2025-02-17,IG Campaign C,6926,583,34,1547.2
2025-01-03,IG Campaign A,15673,1248,259,1552.04
2025-01-31,IG Campaign C,16650,2067,482,778.39
2025-07-01,IG Campaign B,14717,1173,115,1813.93
2024-08-03,IG Campaign B,10707,2117,264,480.7
2024-11-11,IG Campaign B,5800,1037,168,1319.73
2024-10-26,IG Campaign C,4297,843,181,789.31
2024-12-22,IG Campaign C,6634,554,74,419.01
2025-06-18,IG Campaign B,8749,1103,239,860.26
2024-10-15,IG Campaign C,15100,2766,369,1835.35
2025-05-24,IG Campaign A,7546,1406,196,811.74
2025-07-15,IG Campaign C,7732,587,95,1052.52
2025-05-12,IG Campaign B,18657,1834,509,1317.45
2025-05-15,IG Campaign A,4142,318,68,1576.14
2024-11-27,IG Campaign C,2999,390,109,1043.18
2024-10-04,IG Campaign A,17998,2868,832,1602.94
2025-05-30,IG Campaign D,16750,3033,659,407.93
2024-08-04,IG Campaign A,8930,710,175,1274.61
2024-09-21,IG Campaign D,6713,71,11,399.67
2025-01-29,IG Campaign C,11482,802,145,1867.86
2025-05-23,IG Campaign D,4863,168,49,907.83
2025-03-18,IG Campaign A,5503,423,26,1372.74
2024-12-30,IG Campaign D,2889,264,16,821.27
2024-09-24,IG Campaign D,18456,1508,444,1924.13
2025-06-08,IG Campaign D,14191,2395,457,809.28
2025-07-27,IG Campaign C,19616,1971,145,1480.55
2025-02-28,IG Campaign D,4867,407,91,1819.09
2025-06-19,IG Campaign B,6001,1156,208,332.77
2025-03-20,IG Campaign A,7379,557,73,1790.89
2025-06-25,IG Campaign A,16171,1566,154,1949.18
2024-12-23,IG Campaign C,18092,3462,414,1033.71
2025-05-05,IG Campaign B,8175,1087,130,1846.56
2024-08-18,IG Campaign B,15725,2643,315,1653.16
2025-01-26,IG Campaign B,6999,994,130,1372.77
2025-06-29,IG Campaign D,2973,544,43,367.09
2024-09-09,IG Campaign B,19936,3100,573,1005.78
2024-08-10,IG Campaign C,2698,438,76,1592.69
2024-09-19,IG Campaign A,9411,488,66,411.72
2025-02-02,IG Campaign A,14115,2178,127,859.72
2025-08-01,IG Campaign D,9253,1412,167,1319.29
2024-12-05,IG Campaign B,4921,632,100,1108.83
2025-06-27,IG Campaign C,6358,605,109,262.69
2025-01-21,IG Campaign A,10938,650,44,231.59
2024-10-16,IG Campaign D,6337,1211,271,1488.19
2025-02-15,IG Campaign C,15098,1832,236,1813.16
2024-10-08,IG Campaign B,13941,2075,466,588.9
2025-05-01,IG Campaign A,7400,906,69,114.36
2025-07-01,IG Campaign C,3355,385,26,1268.29
2025-01-29,IG Campaign C,19922,3869,1063,1176.9
2025-03-06,IG Campaign C,6350,1011,278,609.59
2025-05-28,IG Campaign B,6315,779,120,224.12
2025-06-12,IG Campaign D,17963,1682,419,260.8
2025-07-08,IG Campaign A,7294,1264,211,1021.94
2024-10-12,IG Campaign D,15245,1205,335,279.04
2025-01-30,IG Campaign D,9575,303,74,191.99
2025-05-29,IG Campaign D,5059,453,58,573.18
2024-09-24,IG Campaign D,8663,247,45,1513.88
2025-04-11,IG Campaign D,4467,890,189,1436.62
2025-06-06,IG Campaign D,17802,1772,170,1401.86
2025-04-14,IG Campaign C,17551,2670,275,866.66
2025-07-23,IG Campaign C,16148,672,45,702.43
2025-06-10,IG Campaign D,7629,1022,159,1050.53
2024-11-18,IG Campaign A,11177,303,45,488.23
2025-04-28,IG Campaign C,19691,1064,186,1856.81
2025-04-23,IG Campaign B,14729,160,18,1852.39
2025-01-27,IG Campaign D,19623,2692,565,1249.01
2024-08-18,IG Campaign A,19919,259,17,1472.07
2025-01-16,IG Campaign D,8680,1713,178,448.5
2024-12-30,IG Campaign B,19292,1217,164,1849.95
2025-04-06,IG Campaign B,8686,614,82,1845.49
2025-07-03,IG Campaign D,3333,203,25,1626.34
2025-05-05,IG Campaign C,16949,378,20,1240.55
2025-06-04,IG Campaign A,18064,1511,220,390.24
2025-07-19,IG Campaign C,11935,854,186,100.2
2024-10-20,IG Campaign D,5822,466,120,354.24
2024-09-06,IG Campaign B,12593,422,30,758.35
2025-03-23,IG Campaign D,16205,2113,119,573.6
2025-06-03,IG Campaign B,11388,849,193,1532.64
2025-06-01,IG Campaign C,8710,721,123,1491.72
2024-09-20,IG Campaign D,2095,125,11,1559.36
2024-12-21,IG Campaign B,6087,928,164,1066.49
2025-03-22,IG Campaign A,17089,2712,545,1368.27
2025-04-14,IG Campaign B,10721,1417,413,1784.98
2025-06-09,IG Campaign A,4576,491,63,778.24
2025-07-11,IG Campaign B,19810,3668,377,818.26
2024-12-18,IG Campaign A,12391,1086,55,614.85
2024-10-06,IG Campaign D,13438,2477,416,1712.86
2024-09-12,IG Campaign D,13877,792,60,1626.05
2025-07-25,IG Campaign D,15864,1618,90,248.55
2025-07-03,IG Campaign B,7723,1388,383,811.88
2024-09-03,IG Campaign B,17819,1224,315,1195.76
2025-01-02,IG Campaign C,9182,1197,324,1733.33
2024-11-28,IG Campaign B,19477,1632,308,1690.35
2025-03-07,IG Campaign A,6099,1051,203,1163.14
2025-07-04,IG Campaign A,14817,157,32,1749.34
2025-03-28,IG Campaign B,2615,434,113,374.43
2025-01-23,IG Campaign B,17790,3149,778,1183.64
2024-10-31,IG Campaign B,19963,779,76,496.84
2025-04-16,IG Campaign D,15913,1860,538,1483.26
2024-10-21,IG Campaign D,5599,1021,219,801.47
2025-05-16,IG Campaign A,2985,290,22,1612.36
2024-08-08,IG Campaign C,5340,84,8,1183.5
2025-02-15,IG Campaign B,2590,62,14,1282.45
2025-06-06,IG Campaign D,13572,921,183,925.3
2025-03-29,IG Campaign C,7934,386,69,1149.27
2025-01-02,IG Campaign C,8456,511,63,1428.65
2025-04-16,IG Campaign B,14452,2402,463,682.64
2025-06-28,IG Campaign D,8815,1572,188,1834.12
2024-10-30,IG Campaign C,16657,2442,384,101.92
2025-06-28,IG Campaign C,14363,1503,184,1171.46
2025-01-29,IG Campaign C,2827,388,112,1490.9
2025-03-15,IG Campaign A,19783,3540,353,1743.1
2024-08-17,IG Campaign A,19103,3234,366,1634.05
2024-08-14,IG Campaign C,10563,269,73,1765.94
2025-03-12,IG Campaign A,12804,1229,184,1245.2
2024-09-29,IG Campaign C,18250,2144,176,681.72
2025-01-19,IG Campaign C,3365,447,80,556.91
2024-09-06,IG Campaign A,19555,2179,241,1493.65
2025-03-29,IG Campaign A,8459,915,140,1678.77
2024-10-24,IG Campaign C,8717,260,59,1438.18
2025-01-07,IG Campaign B,17198,3416,200,792.91
2024-10-27,IG Campaign A,4485,728,41,1158.34
2025-05-16,IG Campaign D,16986,2017,426,164.87
2025-03-27,IG Campaign A,15780,413,108,1860.67
2025-05-19,IG Campaign D,10811,2099,167,1744.59
2025-05-01,IG Campaign D,7853,656,90,337.0
2024-10-18,IG Campaign D,7727,257,58,118.28
2024-08-17,IG Campaign C,7173,749,201,1505.08
2025-07-07,IG Campaign A,2691,375,59,1232.02
2025-03-02,IG Campaign B,16683,3142,837,344.91
2025-01-19,IG Campaign C,19750,3522,182,1801.08
2024-08-07,IG Campaign A,13247,547,60,560.8
2025-02-16,IG Campaign A,5774,948,129,1355.62
2025-05-11,IG Campaign B,16458,2062,227,1677.87
2024-12-25,IG Campaign A,10076,842,83,1247.63
2025-03-13,IG Campaign C,11421,1970,344,796.91
2025-06-22,IG Campaign A,11785,796,168,831.9
2024-09-23,IG Campaign C,18037,2470,657,316.9
2024-08-21,IG Campaign B,14184,253,69,379.05
2024-08-20,IG Campaign B,19708,3656,586,839.79
2024-10-08,IG Campaign B,18559,502,41,657.94
2025-02-24,IG Campaign D,15578,1666,413,1534.32
2025-01-07,IG Campaign C,11709,1229,347,1181.61
2024-11-02,IG Campaign C,14195,1258,372,316.4
2025-05-31,IG Campaign A,12012,1929,339,1355.98
2025-05-06,IG Campaign A,8004,815,225,930.36
2024-11-26,IG Campaign D,15024,840,138,1517.1
2024-10-30,IG Campaign C,7736,1230,219,367.53
2024-12-12,IG Campaign B,18483,1911,275,1827.94
2024-11-04,IG Campaign C,13208,2225,493,503.95
2025-07-13,IG Campaign A,15609,1486,163,1121.36
2024-12-12,IG Campaign B,10309,596,87,1664.88
2024-08-17,IG Campaign C,13108,2359,300,1948.12
2025-03-13,IG Campaign A,17288,1669,393,1155.0
2025-04-19,IG Campaign A,7713,836,248,353.66
2025-07-18,IG Campaign C,10818,750,102,1635.56
2024-09-10,IG Campaign B,9553,554,35,1558.79
2025-03-28,IG Campaign C,2336,444,78,645.49
2024-08-02,IG Campaign A,18133,951,106,716.23
2025-05-16,IG Campaign B,8619,1040,185,1513.09
2024-11-14,IG Campaign C,16592,309,25,508.86
2024-12-11,IG Campaign D,3926,141,25,495.8
2025-01-16,IG Campaign B,18035,2844,298,1631.89
2025-04-01,IG Campaign B,18702,967,175,1266.73
2024-10-30,IG Campaign B,4609,173,31,1418.3
2024-12-02,IG Campaign A,15045,350,98,1420.43
2024-10-21,IG Campaign B,9728,1286,192,1970.36
2025-04-03,IG Campaign D,2788,110,23,1254.81
2025-01-17,IG Campaign B,16241,2978,187,465.92
2024-11-07,IG Campaign C,12048,1050,113,105.24
2024-12-27,IG Campaign B,1479,138,12,1947.23
2024-11-04,IG Campaign D,10609,716,127,626.69
2025-05-14,IG Campaign B,4850,938,108,1250.39
2025-04-07,IG Campaign C,4148,821,71,1323.47
2024-08-04,IG Campaign B,15549,1148,151,1759.55
2024-11-08,IG Campaign B,10160,1032,213,864.79
2024-12-02,IG Campaign B,19358,2506,448,412.55
2024-12-11,IG Campaign C,6097,248,36,228.38
2024-09-24,IG Campaign C,5095,571,167,1890.42
2025-07-06,IG Campaign D,6226,415,47,1799.85
2024-09-13,IG Campaign A,16703,902,85,695.64
2024-08-06,IG Campaign C,3341,629,88,1837.61
2024-10-04,IG Campaign B,1251,138,30,1430.6
2024-08-03,IG Campaign A,13466,545,121,106.11
2025-04-28,IG Campaign D,7869,908,104,1627.15
2024-11-02,IG Campaign C,9447,966,54,862.51
2024-09-06,IG Campaign A,15027,2014,289,1277.1
2025-05-13,IG Campaign B,3291,303,26,1582.19
2024-10-06,IG Campaign A,13409,238,41,1219.15
2025-03-26,IG Campaign A,2996,477,91,699.98
2024-11-18,IG Campaign C,1411,106,18,1362.59
2024-10-30,IG Campaign C,18102,302,67,1988.89
2024-10-14,IG Campaign C,19709,2326,587,454.32
2025-06-04,IG Campaign C,8746,1126,216,1548.34
2025-05-14,IG Campaign D,17312,322,64,1171.98
2025-06-08,IG Campaign D,7947,1055,199,1557.91
2024-08-05,IG Campaign D,17484,634,42,859.84
2024-08-28,IG Campaign A,4336,72,17,243.29
2024-12-08,IG Campaign D,9197,390,49,1073.51
2025-06-01,IG Campaign B,13020,2532,353,138.78
2025-04-25,IG Campaign A,14706,659,83,1346.02
2025-01-18,IG Campaign C,17484,2644,276,1699.77
2025-03-27,IG Campaign B,12268,891,176,1500.04
2024-08-26,IG Campaign C,18222,3464,784,513.58
2025-06-09,IG Campaign C,2259,321,76,1840.17
2025-04-03,IG Campaign D,5536,886,198,1191.09
2025-03-15,IG Campaign D,12005,2220,395,1293.4
2024-09-05,IG Campaign A,1769,265,59,607.29
2025-04-17,IG Campaign C,2754,377,74,1329.84
2024-10-04,IG Campaign B,3274,329,95,1534.2
2024-11-09,IG Campaign D,17717,2799,394,1246.79
2024-12-18,IG Campaign B,7028,199,50,463.05
2025-07-20,IG Campaign A,8685,1246,352,219.18
2024-10-09,IG Campaign B,8016,1016,248,1849.77
2024-10-22,IG Campaign D,8753,651,40,1256.64
2025-02-28,IG Campaign B,15542,1571,234,1796.06
2025-07-15,IG Campaign C,18432,1939,129,671.97
2025-05-12,IG Campaign D,16073,2736,729,1833.5
2025-05-05,IG Campaign D,16941,2648,450,446.16
2025-06-04,IG Campaign D,4909,300,18,1550.89
2025-06-26,IG Campaign B,9298,970,74,127.61
2024-11-02,IG Campaign C,19513,1509,415,334.64
2025-05-13,IG Campaign A,16203,2553,756,983.89
2025-02-18,IG Campaign B,1605,48,7,998.19
2024-11-22,IG Campaign C,15204,2722,661,1432.37
2024-09-30,IG Campaign A,7673,1102,189,1262.93
2024-10-24,IG Campaign A,3760,160,38,978.92
2024-09-14,IG Campaign C,4617,779,198,176.35
2024-12-01,IG Campaign C,6188,443,67,989.94
2024-11-06,IG Campaign D,12032,160,44,771.06
2025-01-07,IG Campaign A,7283,1295,161,1578.75
2025-04-23,IG Campaign A,4624,649,79,468.09
2024-11-23,IG Campaign D,4324,732,157,763.81
2025-06-23,IG Campaign C,13057,579,70,1138.19
2024-11-22,IG Campaign B,18069,428,87,1499.01
2024-12-19,IG Campaign D,18253,1080,307,873.33
2025-03-07,IG Campaign D,11818,964,191,1408.47
2024-08-21,IG Campaign D,19686,1171,68,1364.17
2024-11-16,IG Campaign B,8525,127,28,1883.96
2025-06-17,IG Campaign D,7794,418,99,1749.37
2025-04-08,IG Campaign A,14081,763,135,380.89
2024-11-02,IG Campaign B,12656,1793,92,311.18
2025-02-24,IG Campaign B,7855,1223,94,133.37
2025-05-16,IG Campaign C,14218,340,56,1768.93
2024-09-04,IG Campaign D,14413,1816,376,308.67
2024-08-17,IG Campaign D,16258,347,39,530.64
2025-02-17,IG Campaign B,15638,1476,180,1857.67
2025-04-29,IG Campaign D,15334,1046,269,963.58
2024-11-22,IG Campaign D,6016,411,90,1106.06
2025-07-17,IG Campaign B,15688,1864,419,538.33
2025-03-06,IG Campaign C,15199,1113,146,1363.68
2025-05-29,IG Campaign D,17179,871,126,606.06
2024-09-01,IG Campaign B,1345,14,1,1941.55
2025-05-16,IG Campaign C,9333,1462,387,787.5
2025-05-25,IG Campaign B,4875,429,91,804.5
2025-02-24,IG Campaign B,16037,686,128,1274.06
2025-06-21,IG Campaign C,2428,55,7,1879.95
2025-01-03,IG Campaign D,19303,3175,160,149.18
2025-02-14,IG Campaign D,11443,173,44,488.15
2025-01-23,IG Campaign B,10912,1151,149,502.63
2025-03-19,IG Campaign D,5270,172,29,621.97
2024-09-05,IG Campaign C,8181,1358,383,561.66
2025-02-15,IG Campaign B,5943,823,214,1808.18
2024-08-01,IG Campaign D,6083,862,67,766.35
2025-06-29,IG Campaign A,12378,1002,215,1077.14
2024-10-30,IG Campaign A,15269,2881,162,1599.6
2024-11-17,IG Campaign B,13101,1588,277,1147.49
2025-06-03,IG Campaign C,11744,1642,251,1408.28
2025-06-12,IG Campaign B,6378,636,70,1139.18
2024-08-02,IG Campaign B,11486,1997,495,1648.57
2024-08-24,IG Campaign D,6791,763,115,1101.38
2025-07-19,IG Campaign C,4398,288,57,257.96
2024-11-06,IG Campaign B,3677,422,27,970.86
2025-04-05,IG Campaign A,14063,579,52,955.18
2024-08-31,IG Campaign B,8380,553,37,664.86
2024-11-12,IG Campaign A,4856,814,109,1883.71
2024-08-25,IG Campaign A,10993,170,38,682.78
2025-06-10,IG Campaign A,19002,428,54,1177.04
2025-05-26,IG Campaign A,8025,849,201,1626.26
2025-04-28,IG Campaign D,10264,1072,105,1552.4
2025-07-05,IG Campaign D,15287,1367,283,1414.53
2024-10-13,IG Campaign D,5914,276,81,439.0
2024-10-04,IG Campaign C,14584,767,126,1066.61
2024-09-06,IG Campaign A,9930,911,156,708.32
2025-02-18,IG Campaign D,3466,157,19,1059.22
2025-01-17,IG Campaign D,14812,2886,824,1320.94
2024-12-25,IG Campaign B,16965,3097,396,481.29
2025-04-25,IG Campaign C,17631,995,196,920.68
2025-01-13,IG Campaign A,3527,401,86,1144.62
2025-07-05,IG Campaign C,4697,120,7,608.8
2025-04-03,IG Campaign C,16097,2724,446,497.85
2025-02-28,IG Campaign B,12800,546,153,101.0
2025-07-01,IG Campaign A,18270,2123,301,1855.93
2025-06-03,IG Campaign A,11392,1494,361,1324.73
2025-06-07,IG Campaign B,7630,543,159,1572.3
2025-01-23,IG Campaign A,1045,76,16,1093.15
2025-04-06,IG Campaign C,14526,1132,260,1688.1
2024-11-15,IG Campaign A,18081,1192,199,1665.84
2025-07-08,IG Campaign C,13599,447,52,234.0
2025-05-11,IG Campaign C,17031,461,114,175.55
2024-09-14,IG Campaign A,3115,377,103,513.76
2025-01-04,IG Campaign C,14398,1951,103,1053.54
2025-06-11,IG Campaign A,15928,2928,677,1262.07
2025-07-01,IG Campaign B,13357,1277,281,1040.06
2024-12-02,IG Campaign D,9258,330,67,199.19
2024-11-17,IG Campaign D,14740,2208,300,1594.53
2024-08-28,IG Campaign B,2821,272,21,1109.1
2024-12-31,IG Campaign B,3618,487,96,652.01
2025-03-13,IG Campaign B,16141,3221,525,198.27
2025-02-07,IG Campaign A,11906,895,132,1177.48
2024-12-16,IG Campaign B,3331,414,84,1101.11
2024-08-08,IG Campaign D,5836,144,26,1454.13
2024-08-30,IG Campaign A,14453,2179,399,858.71
2024-09-01,IG Campaign C,9489,529,83,1282.65
2024-11-22,IG Campaign B,9614,1464,263,1737.24
2025-04-22,IG Campaign D,12077,270,24,1902.47
2024-11-08,IG Campaign C,1420,239,44,316.62
2024-10-29,IG Campaign D,19870,3898,616,1388.27
2024-11-08,IG Campaign B,10003,1282,299,227.57
2024-09-21,IG Campaign A,12454,874,121,1489.86
2025-01-31,IG Campaign B,4520,204,28,1877.45
2024-08-12,IG Campaign D,15936,3045,602,1052.47
2025-02-16,IG Campaign B,10178,1993,330,1383.99
2025-05-26,IG Campaign C,17402,2253,614,647.51
2025-05-23,IG Campaign B,16649,1527,345,850.72
2025-04-14,IG Campaign D,17759,1832,337,1037.45
2025-05-11,IG Campaign B,12370,1949,286,1413.12
2024-10-17,IG Campaign D,19749,2629,764,446.33
2025-05-14,IG Campaign B,15138,1248,166,503.13
2025-05-06,IG Campaign C,4526,119,32,432.55
2024-11-27,IG Campaign B,16868,2139,395,174.53
2024-12-04,IG Campaign A,10862,1120,190,638.52
2025-06-13,IG Campaign D,4489,293,62,285.53
2025-08-01,IG Campaign A,15690,2536,453,1810.57
2024-10-29,IG Campaign C,12847,986,261,1369.91
2024-09-09,IG Campaign A,3239,404,43,731.81
2025-03-09,IG Campaign C,9084,369,78,381.53
2025-05-22,IG Campaign B,6653,356,62,1819.91
2025-06-08,IG Campaign D,5440,101,16,1563.43
2025-05-24,IG Campaign C,14670,2605,593,739.1
2024-12-10,IG Campaign B,1604,306,45,1069.85
2025-07-22,IG Campaign B,12085,643,157,1333.22
2025-07-16,IG Campaign B,1338,17,4,1007.01
2024-10-06,IG Campaign D,14010,471,97,1138.03
2025-03-21,IG Campaign B,3758,669,56,262.78
2025-02-02,IG Campaign B,17154,994,212,1029.29
2024-12-19,IG Campaign B,5192,120,8,1213.13
2025-05-31,IG Campaign D,10742,1317,135,1737.4
2025-04-22,IG Campaign C,9496,498,57,1824.34
2025-05-20,IG Campaign B,8842,548,97,773.06
2024-11-26,IG Campaign B,19790,560,160,694.38
2024-12-21,IG Campaign A,12359,2194,358,1098.43
2025-04-12,IG Campaign D,3103,603,129,1443.68
