date,campaign_name,impressions,clicks,conversions,spend
2025-07-23,FB Campaign C,10428,1705,177,986.55
2025-05-21,FB Campaign A,2819,235,61,867.41
2024-10-12,FB Campaign A,5020,872,172,529.93
2025-05-15,FB Campaign C,18858,1801,350,1542.77
2024-08-23,FB Campaign C,17743,3176,168,803.1
2024-11-26,FB Campaign B,19019,1610,292,1072.19
2025-01-03,FB Campaign C,12172,1615,98,1547.62
2024-09-16,FB Campaign D,12411,925,165,819.93
2024-12-04,FB Campaign C,15730,1087,238,1250.98
2025-01-23,FB Campaign D,16845,1621,359,367.05
2025-06-21,FB Campaign C,8069,122,21,1931.63
2025-04-17,FB Campaign A,10370,515,144,886.89
2024-09-20,FB Campaign B,19693,3026,498,649.57
2024-11-30,FB Campaign D,19556,1571,225,1000.61
2024-12-12,FB Campaign C,1785,298,88,647.97
2024-12-04,FB Campaign A,6619,105,30,1569.72
2024-10-08,FB Campaign C,4236,426,77,419.84
2025-06-05,FB Campaign C,6498,1100,152,1670.95
2024-11-17,FB Campaign A,5857,122,16,613.47
2025-05-27,FB Campaign B,1138,131,17,1202.89
2025-05-07,FB Campaign B,16996,1603,331,1028.91
2025-04-30,FB Campaign B,3151,226,56,976.75
2025-07-07,FB Campaign D,19951,349,58,1131.75
2024-12-25,FB Campaign B,11238,2170,601,1472.07
2025-01-20,FB Campaign C,4630,811,67,1601.97
2024-08-05,FB Campaign D,2207,137,36,1893.68
2024-08-17,FB Campaign A,1882,184,54,1018.47
2025-07-18,FB Campaign A,13869,1690,243,642.99
2025-03-04,FB Campaign C,3454,288,51,1035.42
2025-03-30,FB Campaign D,4536,791,233,874.41
2025-01-22,FB Campaign D,7142,873,219,1005.32
2025-06-25,FB Campaign B,2863,493,78,1709.24
2025-07-18,FB Campaign A,14127,308,83,951.81
2024-08-13,FB Campaign B,19108,3554,194,1006.0
2025-07-15,FB Campaign C,6845,1008,224,355.43
2024-12-04,FB Campaign C,1276,99,24,629.64
2025-01-31,FB Campaign A,13306,640,191,270.64
2024-08-30,FB Campaign C,11886,218,29,1302.52
2024-09-06,FB Campaign D,10959,2060,526,1637.45
2025-04-14,FB Campaign B,11433,341,51,1473.98
2025-04-17,FB Campaign A,9605,140,17,1143.35
2025-02-04,FB Campaign D,12948,1846,95,291.79
2025-07-24,FB Campaign A,6185,152,26,1609.58
2024-12-22,FB Campaign B,16717,326,22,865.46
2024-11-19,FB Campaign D,3555,618,92,655.78
2024-11-28,FB Campaign D,6686,1217,158,1005.23
2025-06-17,FB Campaign C,16592,857,50,507.79
2025-05-02,FB Campaign D,16061,733,168,1747.17
2024-10-13,FB Campaign A,16369,2718,512,1310.47
2024-08-14,FB Campaign B,7555,412,51,650.94
2024-08-30,FB Campaign D,19691,731,178,615.68
2024-11-27,FB Campaign A,7046,451,37,1296.16
2024-10-14,FB Campaign C,8016,1220,157,100.26
2025-07-15,FB Campaign C,19193,1199,271,219.11
2025-06-02,FB Campaign D,15087,161,17,1507.72
2025-01-04,FB Campaign D,9859,289,40,613.75
2025-01-09,FB Campaign A,5523,655,181,1891.67
2024-10-22,FB Campaign D,3224,263,74,1382.77
2025-02-02,FB Campaign D,9662,1003,147,1302.15
2024-11-28,FB Campaign A,7318,305,69,1366.13
2024-08-24,FB Campaign D,1522,290,65,666.3
2024-08-21,FB Campaign D,17211,2728,575,191.55
2024-11-09,FB Campaign A,16206,1702,269,969.63
2024-12-24,FB Campaign D,8935,715,101,199.47
2024-08-13,FB Campaign A,3257,374,57,1467.34
2024-12-15,FB Campaign D,3005,153,33,1254.73
2025-01-09,FB Campaign C,19135,3575,291,1500.48
2025-06-22,FB Campaign B,17363,345,76,989.49
2024-10-04,FB Campaign D,9547,250,15,1367.05
2024-09-18,FB Campaign C,5213,826,153,289.75
2024-10-13,FB Campaign A,19199,3249,738,1902.81
2025-01-10,FB Campaign A,9578,831,151,1230.75
2024-08-24,FB Campaign D,13828,1357,394,1086.16
2025-03-18,FB Campaign A,13096,906,220,1568.55
2024-11-12,FB Campaign D,12867,2514,204,132.2
2025-02-03,FB Campaign D,19606,3202,256,604.61
2025-03-12,FB Campaign A,18908,1417,332,524.2
2025-06-09,FB Campaign A,7155,73,9,1328.27
2024-12-13,FB Campaign D,19591,3540,870,1582.71
2024-09-14,FB Campaign B,12477,485,133,1449.26
2025-01-04,FB Campaign D,2102,44,9,1206.2
2024-11-12,FB Campaign B,1630,259,77,1134.52
2024-12-21,FB Campaign A,17661,1403,149,472.08
2025-07-28,FB Campaign B,12704,1629,399,1198.77
2025-04-24,FB Campaign A,9652,1584,331,837.51
2025-06-17,FB Campaign B,2072,393,52,1477.46
2024-09-26,FB Campaign D,19990,430,95,1411.18
2024-08-05,FB Campaign A,6939,372,22,889.72
2025-03-14,FB Campaign C,15350,1186,340,1928.39
2025-05-21,FB Campaign D,12837,2096,345,1138.5
2025-03-11,FB Campaign C,2757,321,85,1014.53
2025-03-23,FB Campaign A,9811,1670,493,1606.97
2024-08-11,FB Campaign C,14979,2025,156,1309.42
2025-04-09,FB Campaign A,8866,1741,334,593.13
2024-10-28,FB Campaign A,8186,355,36,124.76
2025-04-17,FB Campaign B,1619,260,72,1893.03
2024-11-15,FB Campaign D,15122,1649,485,1538.89
2024-12-19,FB Campaign A,19793,1991,457,569.95
2025-06-17,FB Campaign D,13474,2592,624,1724.89
2024-09-13,FB Campaign D,13424,2264,557,816.27
2025-01-03,FB Campaign A,5009,815,50,1635.35
2025-07-26,FB Campaign A,19753,2129,536,582.26
2025-01-02,FB Campaign A,12128,1049,287,100.84
2025-03-16,FB Campaign A,8927,1768,510,1039.88
2024-10-28,FB Campaign B,10171,277,16,209.64
2025-07-25,FB Campaign D,13972,806,153,781.3
2025-06-20,FB Campaign B,19545,3545,954,1951.31
2025-07-09,FB Campaign D,13602,706,42,168.44
2025-05-05,FB Campaign A,11593,1612,171,919.62
2025-04-13,FB Campaign D,3871,465,83,1541.67
2024-11-17,FB Campaign C,1699,155,42,1707.11
2024-12-11,FB Campaign C,5557,879,148,1045.33
2024-11-24,FB Campaign B,4180,511,49,729.97
2024-11-11,FB Campaign C,14869,733,49,231.11
2025-04-28,FB Campaign D,13258,1409,214,1640.67
2024-09-09,FB Campaign B,15270,1116,249,1565.13
2024-08-04,FB Campaign C,17673,3117,575,636.7
2025-05-06,FB Campaign C,12116,207,16,1554.54
2025-06-09,FB Campaign D,4832,104,14,1473.94
2025-01-15,FB Campaign D,14926,1011,127,537.79
2025-01-26,FB Campaign A,11179,2165,229,1359.79
2025-03-27,FB Campaign C,19233,1299,170,1453.98
2025-02-22,FB Campaign A,4450,889,134,518.93
2024-08-22,FB Campaign C,3708,142,20,887.49
2025-02-18,FB Campaign D,15367,642,157,1209.17
2024-12-17,FB Campaign B,4551,82,9,1242.95
2024-11-19,FB Campaign C,1152,39,7,1583.39
2025-02-07,FB Campaign D,10944,467,136,952.75
2025-02-10,FB Campaign D,8263,236,59,331.86
2025-01-14,FB Campaign A,1508,261,30,1633.43
2024-10-12,FB Campaign B,5357,730,65,325.86
2024-09-18,FB Campaign A,19287,2252,645,1042.89
2025-04-28,FB Campaign D,18951,1583,437,130.52
2024-09-12,FB Campaign B,2907,97,24,1270.23
2025-01-09,FB Campaign A,5796,165,31,1052.07
2025-01-15,FB Campaign A,11578,1060,134,1016.3
2024-08-13,FB Campaign D,16599,2689,506,853.45
2024-09-12,FB Campaign A,2481,406,89,1287.56
2024-08-02,FB Campaign C,18266,1923,130,694.44
2024-11-22,FB Campaign A,12254,2232,118,1380.64
2024-12-02,FB Campaign A,9160,1046,127,682.88
2025-05-10,FB Campaign C,17523,2243,299,1492.13
2025-06-30,FB Campaign A,7261,413,57,259.45
2024-08-19,FB Campaign C,13253,1074,307,1319.3
2025-01-29,FB Campaign D,19822,2579,257,894.83
2025-06-06,FB Campaign B,5855,1160,152,1888.42
2025-07-27,FB Campaign D,6788,1328,100,1140.79
2025-06-14,FB Campaign B,2988,137,26,488.44
2025-01-24,FB Campaign A,8162,1020,182,1506.31
2024-08-02,FB Campaign A,6755,772,171,373.49
2025-05-22,FB Campaign C,2518,480,59,274.93
2024-11-16,FB Campaign A,4554,606,70,128.71
2025-06-19,FB Campaign C,2742,321,52,1376.91
2025-06-22,FB Campaign D,14032,1542,173,103.84
2024-10-04,FB Campaign D,3642,109,9,1895.0
2024-12-28,FB Campaign C,3994,710,71,1216.41
2024-11-06,FB Campaign C,19845,2762,419,129.25
2024-10-07,FB Campaign B,14318,831,135,1919.4
2024-10-12,FB Campaign D,16596,2112,496,507.87
2025-01-13,FB Campaign B,11896,1244,293,721.38
2025-04-01,FB Campaign A,8674,225,56,1736.51
2024-12-10,FB Campaign B,4676,502,80,1992.9
2025-07-14,FB Campaign D,13048,1486,323,1431.65
2025-01-15,FB Campaign B,11278,539,145,1503.57
2024-09-16,FB Campaign C,6119,349,36,614.53
2025-05-17,FB Campaign A,15631,1210,188,509.15
2025-01-08,FB Campaign B,2551,64,18,1693.13
2024-09-07,FB Campaign B,5370,557,67,1594.86
2025-07-24,FB Campaign B,2014,302,54,230.07
2025-02-25,FB Campaign A,11748,1422,262,610.82
2025-05-11,FB Campaign B,19257,3073,502,1297.47
2025-07-29,FB Campaign C,6307,1062,185,1116.55
2024-11-15,FB Campaign A,6668,1059,163,1050.15
2024-12-17,FB Campaign B,8352,402,79,874.5
2025-07-29,FB Campaign A,9003,449,53,1454.62
2025-03-30,FB Campaign B,9312,553,49,404.88
2024-12-11,FB Campaign C,3032,137,29,1775.21
2024-11-17,FB Campaign B,15638,2192,170,649.46
2025-02-12,FB Campaign D,3187,183,32,1117.55
2025-05-04,FB Campaign D,1060,81,20,1599.66
2025-06-07,FB Campaign B,15125,2777,800,720.81
2025-01-24,FB Campaign A,16721,1029,111,705.36
2025-06-13,FB Campaign D,1136,28,7,762.89
2024-11-26,FB Campaign C,1086,183,48,1521.88
2025-06-09,FB Campaign C,14596,1419,216,1471.67
2024-11-20,FB Campaign A,6520,982,260,1110.59
2024-11-16,FB Campaign C,12281,815,151,755.94
2024-12-04,FB Campaign B,8081,1434,115,1305.81
2024-11-23,FB Campaign C,12171,395,40,690.9
2025-01-14,FB Campaign B,3294,185,21,737.78
2024-12-30,FB Campaign B,11602,1343,206,914.99
2024-08-19,FB Campaign A,3242,461,103,426.22
2025-07-20,FB Campaign C,6618,753,145,142.07
2025-03-27,FB Campaign D,1204,171,29,1872.94
2025-05-22,FB Campaign D,16641,1786,140,1553.12
2024-08-07,FB Campaign B,1816,346,84,1261.54
2025-01-18,FB Campaign B,19172,1678,455,521.61
2025-05-09,FB Campaign D,10359,123,28,1117.75
2025-06-17,FB Campaign A,1504,264,26,342.03
2024-11-26,FB Campaign D,4816,534,94,1659.14
2025-04-28,FB Campaign B,5994,75,11,1330.77
2024-12-24,FB Campaign C,11674,739,75,179.77
2024-08-06,FB Campaign C,3763,167,39,1711.06
2024-11-24,FB Campaign A,12064,2370,385,1075.4
2025-07-01,FB Campaign A,17915,3573,678,710.21
2025-07-05,FB Campaign A,17386,1331,190,230.56
2024-10-01,FB Campaign D,3890,524,119,115.89
2025-03-23,FB Campaign C,1897,257,43,110.1
2024-12-02,FB Campaign A,18889,2962,554,226.28
2024-12-14,FB Campaign B,17633,2012,362,765.39
2025-06-10,FB Campaign D,12763,467,101,1278.9
2024-08-29,FB Campaign B,3618,152,15,1791.78
2025-03-03,FB Campaign A,18374,2268,484,1789.34
2025-04-02,FB Campaign B,4516,659,77,484.28
2024-09-28,FB Campaign A,6944,388,40,907.22
2025-02-20,FB Campaign A,9841,1046,101,246.25
2024-08-02,FB Campaign D,7539,711,115,1921.15
2024-10-01,FB Campaign C,11744,706,201,1309.11
2024-12-07,FB Campaign B,16020,2674,443,629.07
2025-07-22,FB Campaign C,8957,197,48,1661.13
2025-05-06,FB Campaign C,5933,946,230,1520.89
2025-01-08,FB Campaign C,16899,866,143,601.61
2024-11-04,FB Campaign C,17034,2838,588,1730.43
2025-01-23,FB Campaign D,3103,149,26,1498.83
2024-11-12,FB Campaign C,5172,862,225,573.12
2025-01-29,FB Campaign A,13031,2525,648,1815.88
2025-05-14,FB Campaign A,10306,1682,444,1995.49
2025-01-10,FB Campaign D,13638,240,36,347.15
2025-02-03,FB Campaign D,5594,487,26,252.42
2025-05-18,FB Campaign B,15933,202,48,1285.11
2025-07-22,FB Campaign B,4839,617,117,1286.77
2025-07-07,FB Campaign C,11776,272,57,1492.71
2024-10-13,FB Campaign A,1572,131,14,1234.02
2024-12-17,FB Campaign A,6741,543,111,1302.84
2024-09-20,FB Campaign A,3827,397,105,976.22
2025-01-13,FB Campaign C,15232,1610,462,1682.38
2025-01-02,FB Campaign C,14878,2590,200,1857.59
2024-12-11,FB Campaign C,4414,623,139,1332.41
2025-07-05,FB Campaign D,7982,988,93,1439.76
2025-03-02,FB Campaign A,13380,2545,165,1402.25
2024-09-28,FB Campaign A,6162,592,96,1402.83
2025-01-13,FB Campaign B,3690,484,139,1775.07
2025-06-18,FB Campaign D,10802,1324,183,198.78
2024-08-08,FB Campaign A,13583,731,203,1271.0
2024-12-22,FB Campaign D,14117,1741,305,1954.76
2025-01-02,FB Campaign D,8382,540,135,1994.75
2025-02-28,FB Campaign B,11020,1989,409,1949.43
2025-04-21,FB Campaign D,2230,381,24,737.03
2025-03-19,FB Campaign A,6750,575,124,1794.6
2024-08-11,FB Campaign C,16457,386,39,535.79
2025-05-03,FB Campaign A,5145,313,23,418.23
2024-10-23,FB Campaign C,4970,980,89,317.42
2025-03-24,FB Campaign D,11295,446,45,1298.1
2024-11-01,FB Campaign B,1861,25,6,794.63
2024-12-03,FB Campaign C,18420,403,41,1637.14
2025-03-11,FB Campaign B,6457,484,128,394.36
2025-05-05,FB Campaign B,12905,2162,490,1272.72
2025-02-06,FB Campaign D,11692,1179,289,676.89
2025-07-21,FB Campaign B,15139,1554,109,973.21
2025-06-09,FB Campaign A,11345,721,101,462.38
2024-10-28,FB Campaign D,1687,192,57,1361.98
2024-11-14,FB Campaign D,10486,194,15,1168.85
2024-09-01,FB Campaign D,3440,649,35,1093.24
2025-06-29,FB Campaign B,15031,2023,384,1405.37
2025-06-23,FB Campaign B,1226,198,16,1427.21
2025-02-03,FB Campaign C,15680,1687,465,1790.78
2025-03-17,FB Campaign C,6509,767,149,1030.29
2024-11-03,FB Campaign C,18958,3547,834,630.89
2025-02-07,FB Campaign D,2445,421,38,1723.1
2024-12-09,FB Campaign D,7901,1318,160,1861.54
2025-02-16,FB Campaign A,19678,2332,199,811.64
2024-11-07,FB Campaign B,15079,400,75,1705.73
2025-04-12,FB Campaign D,13100,566,123,518.96
2025-04-11,FB Campaign B,5820,1024,115,600.17
2024-08-13,FB Campaign A,16916,2967,736,1291.92
2025-02-21,FB Campaign B,1336,51,8,767.32
2025-04-30,FB Campaign D,17279,1768,495,176.11
2025-01-21,FB Campaign D,9519,470,51,1826.03
2025-03-17,FB Campaign B,9347,1444,127,1025.8
2025-02-26,FB Campaign A,10104,1452,412,814.03
2025-03-26,FB Campaign B,2117,212,46,1549.5
2024-11-20,FB Campaign B,14878,1976,210,1373.06
2025-01-27,FB Campaign D,4435,466,29,166.33
2025-06-09,FB Campaign C,3696,626,56,147.45
2024-11-06,FB Campaign D,4791,264,16,1476.74
2024-10-11,FB Campaign A,19074,819,118,1622.75
2025-02-06,FB Campaign D,16198,2540,277,1387.05
2025-07-07,FB Campaign A,10783,901,59,136.4
2025-02-08,FB Campaign B,5917,157,18,895.31
2025-07-10,FB Campaign D,13391,2508,291,1261.78
2024-12-25,FB Campaign D,15519,1091,285,1899.61
2025-04-01,FB Campaign D,12989,814,98,1930.38
2025-06-04,FB Campaign D,4359,493,67,927.73
2024-10-22,FB Campaign C,15330,2627,189,1984.22
2024-11-05,FB Campaign B,14255,2685,438,477.13
2024-12-15,FB Campaign B,12151,1760,208,748.71
2025-03-25,FB Campaign B,8678,913,101,994.82
2024-10-12,FB Campaign D,10497,1396,165,436.67
2024-12-30,FB Campaign C,10220,325,92,1589.99
2025-01-10,FB Campaign C,13392,1822,278,864.57
2025-07-17,FB Campaign B,13721,2471,685,696.37
2025-01-30,FB Campaign A,7511,462,45,450.8
2024-12-27,FB Campaign C,14272,2483,634,429.35
2025-05-21,FB Campaign C,6884,713,89,1232.56
2025-05-29,FB Campaign D,10175,327,61,1814.58
2024-11-20,FB Campaign B,9662,1305,369,1659.86
2025-03-02,FB Campaign B,14159,1909,524,859.09
2025-07-11,FB Campaign B,8347,100,25,1621.86
2024-08-05,FB Campaign C,2716,266,21,1963.08
2025-07-15,FB Campaign D,12460,283,56,1503.85
2025-02-04,FB Campaign A,3866,522,95,296.2
2024-10-29,FB Campaign A,11956,1409,174,1882.8
2025-03-08,FB Campaign A,4961,797,46,1585.9
2025-01-31,FB Campaign D,14558,465,26,1094.81
2025-05-05,FB Campaign D,11350,1352,114,1408.65
2025-07-01,FB Campaign A,10424,255,69,1608.47
2025-02-06,FB Campaign D,5624,651,57,1685.72
2024-10-17,FB Campaign B,7509,335,28,1195.3
2025-05-10,FB Campaign A,17652,1716,215,1871.85
2024-08-06,FB Campaign C,14269,350,54,1243.2
2025-05-30,FB Campaign C,12268,849,95,1342.9
2025-03-30,FB Campaign B,10603,1238,283,230.06
2024-09-13,FB Campaign B,12126,1301,316,183.68
2025-07-03,FB Campaign A,19850,1536,288,866.09
2024-09-13,FB Campaign C,19279,1363,217,1808.59
2024-09-19,FB Campaign A,6184,583,138,1110.16
2024-12-06,FB Campaign A,11637,731,76,647.21
2025-05-23,FB Campaign A,15031,2512,151,896.45
2025-05-11,FB Campaign D,17223,3049,577,539.62
2025-05-07,FB Campaign D,4854,723,209,518.85
2025-04-21,FB Campaign C,4575,449,65,701.51
2025-05-13,FB Campaign B,10673,745,45,1583.83
2024-09-29,FB Campaign C,12873,2145,185,1682.57
2024-11-30,FB Campaign B,19925,606,146,1050.91
2024-11-14,FB Campaign B,18831,2147,254,1813.01
2024-08-06,FB Campaign A,3671,653,123,1674.13
2025-05-26,FB Campaign B,8263,1598,237,1483.9
2025-03-02,FB Campaign D,11693,1095,90,826.28
2025-04-04,FB Campaign A,18356,3637,205,1246.7
2024-10-26,FB Campaign A,12533,1763,141,1883.21
2025-05-06,FB Campaign B,14001,1796,189,683.71
2025-04-13,FB Campaign B,15038,1342,120,424.78
2024-08-25,FB Campaign D,2609,471,33,846.9
2024-12-05,FB Campaign D,2048,277,55,409.74
2024-11-07,FB Campaign C,6578,95,24,1951.91
2025-02-25,FB Campaign D,3941,689,194,897.29
2024-09-23,FB Campaign C,6450,579,30,1730.11
2025-02-03,FB Campaign B,2881,547,134,696.04
2025-03-27,FB Campaign A,3345,407,60,1950.22
2024-12-08,FB Campaign A,16833,1048,238,615.83
2025-04-20,FB Campaign A,19286,2073,204,277.07
2024-12-19,FB Campaign C,19173,786,82,703.35
2025-05-19,FB Campaign A,6956,188,18,196.06
2025-01-22,FB Campaign C,16972,439,45,1529.69
2025-01-27,FB Campaign C,2404,225,30,849.69
2025-05-02,FB Campaign B,13748,1631,409,1544.31
2025-05-12,FB Campaign D,14971,2237,305,874.66
2025-03-12,FB Campaign B,9975,424,108,1211.19
2025-05-02,FB Campaign B,11273,527,110,593.67
2024-08-22,FB Campaign C,1691,304,37,536.99
2024-09-07,FB Campaign D,16475,2269,582,1378.88
2024-09-19,FB Campaign B,19257,358,76,1116.79
2025-05-05,FB Campaign C,19243,1181,83,1985.91
2024-11-14,FB Campaign C,14918,2950,868,1608.25
2025-01-10,FB Campaign D,11680,1242,260,1971.83
2025-05-15,FB Campaign B,19291,1829,374,1364.19
2025-07-18,FB Campaign C,17527,2322,129,916.28
2024-10-27,FB Campaign C,3176,109,8,1246.07
2025-06-02,FB Campaign A,3654,363,62,470.52
2024-09-16,FB Campaign B,17131,506,41,1960.39
2025-01-18,FB Campaign D,8498,1452,190,1385.32
2025-01-29,FB Campaign C,4009,623,31,102.56
2024-10-23,FB Campaign A,4867,759,80,1415.47
2025-05-23,FB Campaign C,10036,1361,289,577.05
2025-04-03,FB Campaign A,2260,282,73,185.49
2024-09-10,FB Campaign B,11401,511,101,881.61
2024-10-12,FB Campaign B,19265,242,17,591.32
2025-05-03,FB Campaign D,8206,1066,166,1141.48
2025-01-06,FB Campaign D,6197,530,133,1224.83
2025-07-06,FB Campaign B,3172,46,6,1138.72
2025-07-23,FB Campaign A,4981,807,214,386.31
2024-09-05,FB Campaign C,14731,2181,536,1989.39
2025-03-05,FB Campaign B,10311,1428,314,1897.26
2025-02-11,FB Campaign A,18046,184,21,513.99
2024-12-27,FB Campaign C,6581,618,37,1400.79
2025-07-03,FB Campaign C,8148,1377,112,339.92
2024-08-15,FB Campaign D,7638,800,103,1799.1
2025-07-09,FB Campaign C,17999,1165,145,1793.28
2025-04-02,FB Campaign B,8454,602,113,381.61
2025-02-06,FB Campaign A,5054,833,227,1664.85
2024-12-11,FB Campaign B,16560,1905,482,829.68
2025-06-21,FB Campaign D,5603,296,43,1012.09
2025-07-09,FB Campaign A,8754,1467,431,868.98
2024-09-23,FB Campaign C,3575,711,139,1643.7
2024-09-27,FB Campaign A,16470,1160,199,1733.16
2024-08-08,FB Campaign B,3076,436,61,1503.16
2025-02-13,FB Campaign A,6594,215,41,587.81
2025-01-14,FB Campaign A,15083,1371,409,275.75
2025-01-18,FB Campaign C,9844,1358,328,684.31
2024-11-19,FB Campaign C,11164,1801,194,529.46
2025-02-16,FB Campaign B,8977,982,118,666.34
2024-10-16,FB Campaign D,1923,301,64,1681.59
2025-04-25,FB Campaign D,13254,300,18,661.76
2024-08-11,FB Campaign B,10663,915,182,1340.6
2025-03-08,FB Campaign C,6696,1309,243,357.81
2025-04-20,FB Campaign D,12580,2507,564,1563.85
2024-12-18,FB Campaign B,9106,1720,313,1491.54
2025-02-24,FB Campaign B,19296,3768,973,675.73
2024-11-24,FB Campaign D,16989,2197,621,1384.6
2024-11-30,FB Campaign A,11762,944,177,1601.03
2024-08-28,FB Campaign D,18130,3520,508,217.87
2025-07-19,FB Campaign B,16523,686,44,1048.68
2025-02-24,FB Campaign A,19157,1482,222,318.78
2025-03-05,FB Campaign A,1946,19,3,1271.21
2025-04-03,FB Campaign D,9435,805,131,888.42
2024-08-07,FB Campaign B,11064,2117,185,1007.09
2025-06-02,FB Campaign C,14029,2454,305,408.82
2025-02-04,FB Campaign B,10121,174,35,1426.58
2025-04-17,FB Campaign D,11310,1392,373,1196.27
2025-04-10,FB Campaign A,18303,2975,550,250.63
2025-05-10,FB Campaign A,17017,726,195,1160.87
2025-04-08,FB Campaign B,8354,673,137,1094.96
2024-09-08,FB Campaign A,16848,2820,197,1005.99
2024-11-16,FB Campaign B,7411,1240,304,626.43
2025-04-10,FB Campaign C,9448,674,200,718.8
2024-10-09,FB Campaign D,8211,144,21,1080.94
2024-11-03,FB Campaign A,8933,1677,365,1014.43
2025-03-17,FB Campaign D,8797,1120,151,1760.36
2025-06-28,FB Campaign C,10974,582,111,767.93
2025-04-15,FB Campaign D,6606,544,34,1238.98
2025-01-18,FB Campaign B,17081,1414,147,940.9
2024-11-03,FB Campaign A,16882,2819,555,770.9
2024-11-01,FB Campaign C,7103,819,210,1299.77
2024-08-25,FB Campaign A,12348,1095,316,1128.12
2025-03-12,FB Campaign D,13466,1735,334,451.19
2025-03-03,FB Campaign A,4124,451,48,1366.39
2025-04-28,FB Campaign C,9134,858,77,450.47
2025-07-14,FB Campaign A,16310,2016,294,1724.13
2025-07-15,FB Campaign D,12410,2207,259,468.91
2025-01-22,FB Campaign C,10906,237,16,1190.35
2025-06-29,FB Campaign C,7477,1438,89,286.21
2024-11-10,FB Campaign D,2813,317,67,186.61
2025-02-24,FB Campaign B,10837,1043,169,1880.16
2025-07-11,FB Campaign B,2689,413,90,415.54
2025-05-06,FB Campaign B,15506,2190,508,189.25
2025-02-06,FB Campaign A,19203,472,24,1373.83
2025-01-26,FB Campaign D,2079,183,31,889.34
2025-03-08,FB Campaign D,8235,359,26,1917.77
2024-08-06,FB Campaign A,15287,2950,232,1031.78
2025-02-13,FB Campaign D,16896,332,67,494.79
2025-05-28,FB Campaign B,5270,976,66,633.14
2025-04-06,FB Campaign B,4786,815,106,1405.86
2024-08-14,FB Campaign C,13661,2032,350,1298.36
2025-03-02,FB Campaign B,8669,407,102,618.04
2025-02-03,FB Campaign B,18696,3144,789,1746.2
2025-01-24,FB Campaign D,15745,2820,600,973.32
2025-05-21,FB Campaign D,16997,1848,552,356.91
2025-01-20,FB Campaign C,3887,156,44,1771.24
2025-03-20,FB Campaign B,7040,617,85,675.38
2025-07-09,FB Campaign D,17234,1542,215,1228.18
2025-07-09,FB Campaign B,19324,1925,362,1183.55
